1.000002,0.000000,43.031242,16.031542,43.921688,0.000000,0.000000,16.035707,43.928288,0.000000,2.026273,9.999986,0.991155,1.734109,0.353657,0.911125,0.817364,29.722105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999909,0.000000,43.025108,16.029261,43.915516,0.000000,0.000000,16.033504,43.922035,0.000000,2.025867,9.998632,0.991087,1.733930,0.353672,0.910982,0.817195,29.717875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000002,0.000000,43.031631,16.031679,43.922020,0.000000,0.000000,16.035831,43.928635,0.000000,2.026295,10.000058,0.991161,1.734112,0.353653,0.911130,0.817374,29.722336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000002,0.000000,43.031536,16.031647,43.921925,0.000000,0.000000,16.035799,43.928543,0.000000,2.026288,10.000040,0.991159,1.734111,0.353655,0.911131,0.817372,29.722281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000003,0.000000,43.031513,16.031639,43.921906,0.000000,0.000000,16.035793,43.928528,0.000000,2.026287,10.000036,0.991159,1.734111,0.353655,0.911133,0.817372,29.722273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000003,0.000000,43.031544,16.031652,43.921947,0.000000,0.000000,16.035809,43.928566,0.000000,2.026289,10.000043,0.991159,1.734111,0.353655,0.911133,0.817373,29.722288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000003,0.000000,43.031448,16.031614,43.921856,0.000000,0.000000,16.035772,43.928471,0.000000,2.026281,10.000024,0.991156,1.734112,0.353656,0.911130,0.817370,29.722227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000003,0.000000,43.031544,16.031651,43.921936,0.000000,0.000000,16.035805,43.928566,0.000000,2.026287,10.000045,0.991158,1.734112,0.353655,0.911131,0.817373,29.722288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999992,0.000000,43.030777,16.031351,43.921177,0.000000,0.000000,16.035526,43.927795,0.000000,2.026275,9.999877,0.991143,1.734087,0.353624,0.911121,0.817364,29.721750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000002,0.000000,43.031586,16.031668,43.922012,0.000000,0.000000,16.035820,43.928612,0.000000,2.026294,10.000052,0.991161,1.734111,0.353652,0.911129,0.817374,29.722321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999989,0.000000,43.030029,16.031076,43.920406,0.000000,0.000000,16.035275,43.927036,0.000000,2.026263,9.999703,0.991131,1.734059,0.353584,0.911107,0.817350,29.721270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999874,0.000000,43.021679,16.028011,43.912086,0.000000,0.000000,16.032251,43.918495,0.000000,2.025669,9.997808,0.991022,1.733807,0.353639,0.910946,0.817087,29.715517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.000000,43.031193,16.031525,43.921604,0.000000,0.000000,16.035683,43.928234,0.000000,2.026272,9.999967,0.991156,1.734102,0.353653,0.911127,0.817363,29.722050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999902,0.000000,43.025356,16.029346,43.915722,0.000000,0.000000,16.033573,43.922298,0.000000,2.025898,9.998706,0.991110,1.733934,0.353660,0.910982,0.817227,29.718031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
