9.849153,4.984678,2.315669
9.115293,3.663630,2.924928
10.217643,4.357726,4.178561
0.302793,0.640016,0.534137
4.569354,3.219464,1.844005
0.293385,0.790705,0.372662
8.581196,2.622181,1.056418
8.546918,1.883327,0.996956
0.132058,2.043986,1.394706
4.700561,3.761189,1.237227
4.627009,3.665775,1.126179
6.211649,5.042083,4.007600
0.568101,2.604237,2.102587
8.935641,3.741523,2.651880
8.507892,2.695457,1.716967
0.160820,0.935138,0.732279
0.347386,2.315547,1.672087
4.812595,3.149640,0.727431
8.411020,3.793458,1.275092
0.182215,2.168214,1.529883
2.540619,4.826691,3.166811
0.415811,2.060044,1.521739
5.308034,3.623971,1.160631
8.547679,2.906327,1.423023
0.269811,0.920987,1.118573
4.647253,3.517868,1.115706
4.704622,1.901733,0.719800
5.408360,3.330483,0.659892
5.042183,2.106580,0.853812
4.630027,3.745817,1.646133
0.259682,0.633471,0.400950
0.457007,1.730704,1.486166
0.773516,0.555519,1.354672
4.627534,1.628951,0.865389
8.672315,1.711444,1.010448
0.380173,0.749612,0.882341
8.715940,2.742054,1.715645
4.700961,3.001769,1.320398
8.378563,1.904608,0.814019
5.257970,2.401867,1.602786
4.765078,2.639620,0.649536
4.495930,2.615974,1.091996
9.639424,2.414516,2.284473
5.293167,3.320971,0.369725
4.590833,2.114005,0.853276
4.715921,2.843005,0.889098
8.817058,3.453852,1.687259
0.733161,3.309187,2.533518
4.876673,3.360382,1.350556
5.183220,2.537728,0.660989
8.459896,2.809297,1.306004
7.646415,9.052082,4.646528
0.239817,0.861799,0.524313
4.805246,3.780432,1.210651
8.381358,1.773373,0.939855
9.339768,2.886468,1.349070
4.852361,3.516535,1.598574
8.383533,2.459985,0.951404
5.111204,1.880614,0.670959
4.603388,3.116492,1.058186
0.226082,0.565898,0.456140
4.527892,3.285992,1.373779
8.747922,2.538365,0.889459
0.183059,2.272713,1.343373
9.029886,3.585810,2.298889
0.082915,0.956542,0.952736
11.729384,7.534455,4.194629
0.313009,1.824112,1.197157
8.323968,2.596026,0.766585
8.343402,1.762648,0.795688
4.715456,1.882493,0.652591
0.211425,2.328184,1.459345
0.080963,0.950537,0.819997
0.336109,2.012205,1.686100
8.439293,2.487272,1.311829
4.860304,2.643396,0.636597
5.236582,3.996763,1.916579
8.324760,8.707025,4.222145
0.095081,1.186201,0.909256
4.735942,2.635082,1.368439
8.566264,2.515623,1.054205
8.272681,1.915584,0.810831
4.885652,4.245749,2.433738
0.166274,0.552575,0.579590
4.859487,3.217945,1.738045
8.336142,2.730794,0.758457
9.017402,3.710353,2.379519
8.616759,1.736554,1.059622
11.078857,7.280873,4.113969
6.458240,6.700456,2.794411
0.367342,0.926787,1.363977
3.019268,5.053047,3.544825
4.658972,3.390490,1.478549
10.433705,6.461075,3.475110
0.564456,3.326233,1.312257
8.383801,2.795225,0.457903
5.093530,3.319654,1.542314
0.474119,1.021047,1.455383
8.449929,3.044587,0.431783
5.352751,4.430912,3.231564
6.814103,5.019912,2.178248
5.878805,6.815308,2.816825
5.220637,3.408408,1.084188
8.545431,3.079978,1.400526
0.280933,2.240947,1.442059
7.308237,7.420437,3.318735
0.206453,0.989668,0.597444
4.913371,2.403518,0.633609
8.489130,1.351760,0.449928
8.450861,1.606927,1.007470
0.654182,0.593209,0.695973
0.297060,2.373675,1.137860
8.408144,2.636864,0.473503
1.159872,4.349582,3.444367
8.471831,2.594558,0.486994
8.348560,1.654602,0.803845
8.523595,1.623474,1.266398
0.530418,1.035594,0.986436
4.584690,3.752265,1.308228
8.341845,2.153440,0.814759
8.388618,1.496643,0.884991
6.792154,7.553360,4.676180
8.407444,3.021165,1.315377
0.576862,0.603944,1.326121
8.759815,1.381824,0.708093
8.371855,1.842138,0.846643
4.673677,2.119932,1.045068
0.800226,0.994543,1.876415
6.694239,6.192815,4.371849
4.807571,4.352648,2.128120
8.429743,3.014831,1.280086
4.486453,3.249367,1.630985
4.650668,3.210481,1.289890
5.004829,2.372397,0.348159
4.827910,2.778171,1.376205
0.350245,0.516282,0.487419
0.371266,2.567170,1.099842
4.889986,3.372743,1.016036
8.301667,2.688449,0.846972
4.853067,3.821986,1.111733
8.364228,2.625045,0.832041
5.145661,2.415142,0.864920
7.393747,7.764207,4.032431
0.172570,1.727819,1.103284
9.382973,5.074200,3.143921
4.527985,3.649742,1.367721
8.934522,2.496051,1.797470
4.998758,2.975621,1.260171
8.400288,1.353391,1.388723
8.660476,2.802389,1.551556
8.532705,3.004541,1.460730
8.310186,2.386801,0.792389
8.415886,1.937750,0.458025
4.849906,2.395045,0.622431
0.118185,1.023036,0.752627
4.944216,3.121007,0.676976
4.950431,2.650518,0.794959
0.969836,4.196799,2.369175
4.515525,3.356925,0.735007
0.310981,1.157695,0.627973
8.451743,3.252048,0.626950
8.754288,2.631690,1.632381
4.652253,3.385302,0.844972
8.751620,3.066262,1.284410
0.878564,2.146845,2.097893
5.038091,2.882827,0.802184
0.138426,0.579856,0.530479
4.685510,2.329031,0.995884
5.090136,2.379575,1.142220
11.199260,5.546807,2.954935
0.484176,0.970096,0.850251
8.820366,3.078389,1.666288
0.239485,0.598694,0.771901
0.178849,2.365549,1.249716
8.736559,1.697289,0.594968
5.081915,2.606124,0.734334
5.211511,5.269146,2.878424
0.229481,0.616801,0.676307
0.751603,2.191420,1.058570
8.520256,3.174113,1.401535
8.491400,2.028130,1.042422
0.257410,1.020136,0.723950
5.026672,1.896576,0.496356
